Schlange,Reisezeit
0,1037.293576615828
0,1296.2074295388345
0,1282.3496458887207
0,1131.478816671317
0,1019.0509186635788
0,1043.7192013627823
0,1045.6621216354974
0,1099.9042080294043
0,1088.4738483938672
0,1167.1531370075986
0,1039.2523069727013
0,1146.3229882858727
0,1020.1957634965217
0,1104.1614549523065
0,1228.851618982028
0,1223.2540812749235
0,1075.5909395536492
0,990.5505342063517
0,1149.7744533481628
0,992.7908628422857
0,1163.8049366104017
0,1214.6438425579872
0,1074.6921027931298
0,1152.033294269534
0,1214.887232681594
0,1063.3141252874689
0,1174.4951837318456
0,1272.9988102087032
0,1163.1362691801394
0,1172.930729543024
0,1231.0394212486108
0,1010.480323619499
0,1104.2070645987842
0,1043.897766633316
0,1152.486288670339
0,1265.633026087523
0,1071.2991869416521
0,1059.7865933657592
0,1024.263540471995
0,1294.3907815088082
0,1015.1539677307202
0,1130.7530106217146
0,1142.479931267365
0,1122.0184719774306
0,1153.2500501124396
0,1299.6446383492093
0,1258.1875472883094
0,1094.3815241444204
0,1163.2261175046535
0,1036.3784865290936
0,1174.820119516483
0,1220.1874043507096
0,1280.2932959246646
0,1068.3261992590171
0,1246.655822650198
0,1073.9430323113156
0,1248.7463765690877
0,1157.5198752045985
0,1114.4411297353954
0,1199.193257421292
0,1296.3153320453275
0,1100.8438456725717
0,996.8853185365114
0,1261.3378181732085
0,1150.602726745561
0,1123.3596407529167
0,1183.3274217717858
0,1134.6355661847779
0,1264.6828465188378
0,1038.890363758153
0,1176.6113037916575
0,1129.3173605741572
0,1222.2944419255705
0,1147.4408848025241
0,1241.3887057348616
0,1113.8571810913058
0,1081.4734412706687
0,1047.611145448161
0,1016.3294819488463
0,1192.454414439204
0,1278.4262642260132
0,1277.603537637906
0,1150.5736419164423
0,1205.7490210368505
0,1249.9857483454998
0,1045.245193583879
0,1309.9813239002826
0,1296.7993322516606
0,1046.498198592174
0,1016.7540071938812
0,1223.6266183469693
0,1134.3871075291725
0,1167.8666200822086
0,1006.7175558183427
0,1044.1548740866097
0,1193.8240897097746
0,1209.1269443363547
0,1234.7645395451311
0,1204.4028076116851
0,1123.1387430360614
0,1059.7144067469674
0,1122.0260202837137
0,1246.2686023284455
0,1129.808309796451
0,1027.4573306302964
0,1097.3390845522226
0,1148.9819714595137
0,1030.8873707714893
0,1255.5290603796966
0,1149.1191312204337
0,1129.4902683899072
0,1262.9652615722773
0,1131.369967364694
0,1185.606662994427
0,1025.3306883492642
0,1119.626335679887
0,1018.12553986402
0,1215.270195631394
0,1145.476152530297
0,1120.3696481874524
0,1117.858595257709
0,1034.3460547426594
0,1197.526716423522
0,1123.0610959566648
0,1039.879125460818
0,1092.1920592430013
0,1077.9982655626914
0,1049.2146362428568
0,1235.114185289067
0,1046.9251644687126
0,1273.9192021069966
0,1124.6440992890455
0,1206.693479736251
0,1025.3819977453888
0,1193.2842406492377
0,1035.2071991807825
0,1123.3149707740856
0,1197.7549114301537
0,1226.5782350978927
0,1297.3857654205024
0,1193.5200313539221
0,1210.8593556165797
0,1114.4715851679846
0,1291.190469193809
0,1139.4594015359617
0,1094.2863999053047
0,1261.3622739950865
0,1290.9415876611956
0,1137.801106417799
0,1231.789292381512
0,1033.309464683839
0,1123.9703448166754
0,1063.5348388864954
0,1090.174281695895
0,1075.668631702229
0,1020.9278279710687
0,1052.915675346051
0,1251.868605289821
0,1171.5416491411027
0,1047.2175001269384
0,1039.9897598772905
0,1088.5856065461458
0,1083.9605288773328
0,1089.1697982285164
0,1126.9822631240386
0,1277.4592756546126
0,1159.6082804687649
0,1121.709179845628
0,1107.3117554968703
0,1176.01614326329
0,1254.5367420184584
0,1179.451480509309
0,977.7746704739795
0,1168.1796777339082
0,1059.1546122232064
0,1095.5118291155777
0,1052.971646039232
0,1282.1093299752592
0,1103.5522588149984
0,1101.2856038468135
0,1264.4752836108078
0,1138.9686184706077
0,1094.4979467164244
0,1122.2038264138723
0,1292.5238220176034
0,1180.6142285694582
0,1112.7392258890625
0,1230.3847419248
0,1270.0030343563549
0,1046.0275406373653
0,1214.0426588319801
0,1205.4921802117567
0,1174.8475336902134
0,1084.8004179020563
0,1105.932111892365
0,1207.2575294294884
0,1229.8017204678256
0,1235.4501913664203
0,1162.8426931745723
0,1062.2247314555243
0,1108.103526271082
0,1130.5865478286971
0,1021.584590253673
0,1102.3417929718657
0,1033.2892208603816
0,1200.6831549840667
0,1087.2083583979281
0,1270.9651011066526
0,1100.0947008415442
0,1188.9407975942306
0,1053.0600024338041
0,1170.870295463183
0,1154.607604131643
0,1241.9892887933142
0,1024.4341983331076
0,1222.3940123495695
0,1061.4495097936901
0,1240.9824096554185
0,1065.649976062016
0,1115.162446606938
0,1125.0819474808504
0,1149.2314798105851
0,1018.4283576802827
0,1271.1988425969528
0,1000.516812995078
0,1060.08760395551
0,1216.1922780129266
0,1149.8678950456392
0,1193.0199837744913
0,1236.8130399791175
0,1210.4739916002354
0,1271.1956615273452
0,1047.5030918939806
0,1044.0915791334069
0,1072.0498427348907
0,1139.9426386519472
0,1081.6387620322641
0,1067.6986176624355
0,1126.5469586066824
0,1253.8947103263808
0,1030.3550764634415
0,1018.1414902701711
0,1085.9567675497688
0,1125.2043158621875
0,1257.9125466571195
0,1294.0811879895748
0,1107.9476866042278
0,1290.1067371412705
0,1219.229207651425
0,1273.3540026799756
0,1146.4021185850327
0,1002.6839788748293
0,1070.3436132318673
0,1171.4110416596313
0,1085.4590235259102
0,1218.358507745452
0,1147.3676978627523
0,1096.709503584893
0,1057.7713107812403
0,1165.2093263837673
0,1094.0933557437625
0,1182.1362657977156
0,1022.9092411809414
0,1195.8174583146626
0,1098.524042736255
0,1207.5404371512673
0,1111.2349008086328
0,1228.1814770597427
0,1122.0418248555095
0,1046.0194325888347
0,1086.8230461631997
0,1029.2392619471077
0,1253.5119958309565
0,1214.3663739368237
0,1049.910413092459
0,1008.0025624156218
0,1091.4402997016525
0,1209.5691688932247
0,1259.4074456002852
0,1168.5208891490254
0,1270.0066984445475
0,1028.679027004121
0,1253.4692979302608
0,1209.5002008457036
0,1132.702010582689
0,1282.815710632608
0,1025.4423738616333
0,1127.83050666886
0,1185.6233377393564
0,1121.6287932366954
0,1140.7402998483642
0,1042.6671849416466
0,1195.876087858367
0,1116.859617054409
0,1027.1463828168808
0,1265.6265987527895
0,1040.6457341337164
0,1194.8155238693553
0,1201.869880501617
0,1008.2558276887058
0,1026.0130063967545
0,1288.0464103001414
0,1096.1341116539406
0,1107.6879725954923
0,1094.049263296063
0,1081.3883976752325
0,1224.7606055407355
0,1231.1432197439728
0,1098.707144252734
0,1011.9931338989971
0,1060.031074179744
0,1264.7352613930511
0,1264.6408147744914
0,1007.5018462282036
0,1006.5334452488465
0,1076.222256671731
0,1229.8947200159128
0,1122.2741828859575
0,1202.5312637892262
0,1066.6396617428668
0,1206.976070344666
0,1048.7645346072068
0,1011.9139030917767
0,1083.3132056931915
0,1198.2957306033886
0,1308.0786880473606
0,1288.3112546278778
0,996.8980295771153
0,1146.1749422270175
0,1051.3700688081738
0,1109.6376517895856
0,1264.7150328744715
0,1204.7411241972595
0,1175.8706055799466
0,1228.354732433968
0,1303.6304285936294
0,1209.1206313063474
0,1050.1895829500318
0,1221.5712330006593
0,1171.6044157298559
0,1169.2191104953802
0,1010.6674211695197
0,1178.9107289150918
0,1024.3711984602742
0,1040.8798502331579
0,1055.61319493912
0,1231.9767486457438
0,1080.6784959865442
0,1231.548373493251
0,1035.622027115784
0,1292.3904011927148
0,1026.7018358604394
0,1148.556501720768
0,1155.5171785744374
0,1024.9361391572659
0,1203.6453044040627
0,1211.517351676552
0,1115.5943817538598
0,1214.8563412434428
0,1040.7564775507371
0,1206.8417213975536
0,1132.6918620002766
0,1164.4211792068
0,1283.0715935279406
0,1088.795466087115
0,1060.579423536538
0,1105.543374754418
0,1052.4275485582775
0,1002.2070896498085
0,1115.8170304058694
0,1008.4287278332083
0,1196.1191115157717
0,1011.0890318542796
0,1155.7258928059678
0,1283.584979829867
0,1153.9173744777024
0,1118.7118169917435
0,1062.935389660141
0,1120.899698479051
0,1303.227006237314
0,1176.5133539782014
0,1302.2404900300571
0,1215.4978541364305
0,1077.006572495363
0,1025.471345561666
0,1095.0886423010293
0,1049.6172106643717
0,1185.7664902507167
0,1130.075061627711
0,1280.646742406611
0,1002.38564004261
0,1156.2702818086736
0,1157.8623539667997
0,1147.7676106983376
0,1222.6833745536042
0,1261.5551716990492
0,1137.3998806877635
0,1006.1864368899909
0,1269.214254232878
0,1267.8360315817727
0,1106.873599488226
0,1289.248442578159
0,1100.896577851285
0,1049.877892709404
0,1124.5420851962147
0,1021.4419335425656
0,1034.6789922853955
0,1267.7837296341377
0,1213.3368565093035
0,1025.039412649739
0,1211.3791340599635
0,1112.4425447754313
0,1081.0587113402878
0,1266.9509769857664
0,1168.9404832225773
0,1173.0708605270383
0,1209.778275192894
0,1243.5073673512989
0,1263.54229104778
0,1021.238373285228
0,1063.8710245996244
0,1111.6048246558348
0,1127.5972494331386
0,1148.3957355544524
0,1113.4292976934018
0,1117.9952957903524
0,1166.0119706290911
0,1250.7111465597616
0,1109.8293696740398
0,1052.632504445709
0,1056.546931589082
0,1301.6247128846635
0,1136.701746809642
0,1117.380099981013
0,1116.441075175757
0,1123.1560004410971
0,1014.771573772502
0,1036.1435029693125
0,1091.7315318218205
0,1204.343145053875
0,1152.0516692308825
0,1193.7353826578367
0,998.4341170349849
0,1107.7322919778667
0,1129.6091018403079
0,1123.1214780485998
0,1063.0281973749866
0,1174.8923429178637
0,1244.9552420204086
0,1052.4822776359308
0,1137.2745305516612
0,1164.99147320858
0,1005.0303096293501
0,1012.1758046795976
0,1049.6485135643925
0,1017.8419190168167
0,1229.3076217438343
0,1273.7635025146556
0,1018.2639431334011
0,1111.2062955822198
0,1239.2938995719642
0,1170.2855342700482
0,1039.902863285207
0,1141.6759283550696
0,985.539658127848
0,1177.3907618964608
0,1077.7753868210002
0,1087.515456488757
0,1082.8282652147118
0,1294.752852723358
0,1043.2669527330868
0,1131.8889339895495
0,1114.1134896335273
0,1253.483546518566
0,1066.5272508727876
0,1138.3801186392566
0,1051.4971211828913
0,1134.3062993670596
0,1269.964943015751
0,1002.6782576550739
0,1265.3953119976568
0,1094.3851926469997
0,1152.0317211568617
0,1216.9700584237935
0,1056.935644873602
0,1149.9672794133335
0,1025.4874888268605
0,1070.0117766855597
0,1075.7020307181242
0,1294.5102766821433
0,1171.3236173830353
0,1276.6386459818586
0,1092.2017471037607
0,1118.9742118482075
0,1203.478028904186
0,1261.1878541950382
0,1175.344485428166
0,1065.693783088937
0,1239.6388756645997
0,1253.156282506417
0,1176.5595226506885
0,1137.0235126459356
0,1199.167586259074
0,1086.9030563169415
0,1127.0227205825431
0,1182.7823226259184
0,1007.113213870656
0,1169.904893974902
0,1145.925823324314
0,1185.5647298107735
0,1204.514942687611
0,1139.5427894228974
0,1025.6170581119068
0,1148.145206534076
0,1026.9119329126995
0,1257.1385221704063
0,1241.9408811985404
0,1249.9919589395622
0,1276.1914977379165
0,1094.9763960226117
0,1111.8940014544582
0,1185.957297821395
0,1238.504008265169
0,1198.2134089649899
0,1257.8219586402174
0,1102.097606869575
0,1167.8527166460217
0,1044.768393892145
0,1235.7999874216548
0,1115.0851624499023
0,1037.8289417004105
0,1019.6620843445015
0,1071.9419184224846
0,1149.932476469206
0,1198.9687331946243
0,1159.9010322969184
0,1205.84640987788
0,1176.1661938429331
0,1233.0784996205125
0,1023.7480845346222
0,1121.2109969821663
0,1065.0328483445728
0,1305.5653970847056
0,1101.132951968645
0,1161.2051098320394
0,1147.7903584775868
0,1118.184527292659
0,1142.2757733116712
0,1243.5295002508046
0,1204.6606295602032
0,1016.7844185001597
